GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Guangdong-Wind_Offshore_Far,2040.10.13.12,0.868584415047328
Guangdong-Wind_Offshore_Far,2040.10.13.16,0.8680563862326782
Guangdong-Wind_Offshore_Far,2040.10.13.20,0.8646989562859102
Guangdong-Wind_Offshore_Far,2040.11.11.00,0.8782083552907941
Guangdong-Wind_Offshore_Far,2040.11.11.04,0.8820430474837414
Guangdong-Wind_Offshore_Far,2040.11.11.08,0.8696012034754157
Guangdong-Wind_Offshore_Far,2040.11.11.12,0.8541492417337835
Guangdong-Wind_Offshore_Far,2040.11.11.16,0.8494443431346513
Guangdong-Wind_Offshore_Far,2040.11.11.20,0.8521867030800466
Guangdong-Wind_Offshore_Far,2040.12.19.00,0.8464771440873381
Guangdong-Wind_Offshore_Far,2040.12.19.04,0.8685132062017236
Guangdong-Wind_Offshore_Far,2040.12.19.08,0.8816366168553132
Guangdong-Wind_Offshore_Far,2040.12.19.12,0.8556335857336167
Guangdong-Wind_Offshore_Far,2040.12.19.16,0.8433067378992026
Guangdong-Wind_Offshore_Far,2040.12.19.20,0.8433809620219327
Guangdong-Wind_Offshore_Far,2045.01.23.00,0.0324930054755821
Guangdong-Wind_Offshore_Far,2045.01.23.04,0.0088601198047378
Guangdong-Wind_Offshore_Far,2045.01.23.08,0.0095986858602024
Guangdong-Wind_Offshore_Far,2045.01.23.12,0.0046169717063736
Guangdong-Wind_Offshore_Far,2045.01.23.16,0.0135430839909465
Guangdong-Wind_Offshore_Far,2045.01.23.20,0.0465927180789232
Guangdong-Wind_Offshore_Far,2045.02.05.00,0.4339795853170688
Guangdong-Wind_Offshore_Far,2045.02.05.04,0.5255095206300399
Guangdong-Wind_Offshore_Far,2045.02.05.08,0.5640063167911326
Guangdong-Wind_Offshore_Far,2045.02.05.12,0.5649542970415886
Guangdong-Wind_Offshore_Far,2045.02.05.16,0.6318883343462938
Guangdong-Wind_Offshore_Far,2045.02.05.20,0.6851355514704671
Guangdong-Wind_Offshore_Far,2045.03.19.00,0.0746327608904108
Guangdong-Wind_Offshore_Far,2045.03.19.04,0.0190567916081726
Guangdong-Wind_Offshore_Far,2045.03.19.08,0.025475430502204
Guangdong-Wind_Offshore_Far,2045.03.19.12,0.0158713741655804
Guangdong-Wind_Offshore_Far,2045.03.19.16,0.0008854071372346
Guangdong-Wind_Offshore_Far,2045.03.19.20,0.0159774269641353
Guangdong-Wind_Offshore_Far,2045.04.22.00,0.1108769421013478
Guangdong-Wind_Offshore_Far,2045.04.22.04,0.2083482162360456
Guangdong-Wind_Offshore_Far,2045.04.22.08,0.4563053215411313
Guangdong-Wind_Offshore_Far,2045.04.22.12,0.4786397100356706
Guangdong-Wind_Offshore_Far,2045.04.22.16,0.4539945917847651
Guangdong-Wind_Offshore_Far,2045.04.22.20,0.5252547579649482
Guangdong-Wind_Offshore_Far,2045.05.29.00,0.0256686638941887
Guangdong-Wind_Offshore_Far,2045.05.29.04,0.014714307205632
Guangdong-Wind_Offshore_Far,2045.05.29.08,0.0243593538785988
Guangdong-Wind_Offshore_Far,2045.05.29.12,0.0690719273550486
Guangdong-Wind_Offshore_Far,2045.05.29.16,0.1012637507206949
Guangdong-Wind_Offshore_Far,2045.05.29.20,0.113873676526795
Guangdong-Wind_Offshore_Far,2045.06.25.00,0.3603802414847223
Guangdong-Wind_Offshore_Far,2045.06.25.04,0.3976669116306444
Guangdong-Wind_Offshore_Far,2045.06.25.08,0.2857101633488365
Guangdong-Wind_Offshore_Far,2045.06.25.12,0.2889446814707612
Guangdong-Wind_Offshore_Far,2045.06.25.16,0.3151850741032559
Guangdong-Wind_Offshore_Far,2045.06.25.20,0.3101459929690986
Guangdong-Wind_Offshore_Far,2045.07.07.00,0.3164661797679516
Guangdong-Wind_Offshore_Far,2045.07.07.04,0.2840710342828231
Guangdong-Wind_Offshore_Far,2045.07.07.08,0.2003462350051572
Guangdong-Wind_Offshore_Far,2045.07.07.12,0.2191877136297051
Guangdong-Wind_Offshore_Far,2045.07.07.16,0.1878364393131893
Guangdong-Wind_Offshore_Far,2045.07.07.20,0.1965648053830573
Guangdong-Wind_Offshore_Far,2045.08.14.00,0.0995771258030051
Guangdong-Wind_Offshore_Far,2045.08.14.04,0.1103394347602537
Guangdong-Wind_Offshore_Far,2045.08.14.08,0.0503625477546629
Guangdong-Wind_Offshore_Far,2045.08.14.12,0.0332544178037581
Guangdong-Wind_Offshore_Far,2045.08.14.16,0.0229119047805034
Guangdong-Wind_Offshore_Far,2045.08.14.20,0.0136717813245486
Guangdong-Wind_Offshore_Far,2045.09.17.00,0.7106132541764587
Guangdong-Wind_Offshore_Far,2045.09.17.04,0.7117613636787147
Guangdong-Wind_Offshore_Far,2045.09.17.08,0.6902565996503635
Guangdong-Wind_Offshore_Far,2045.09.17.12,0.5716368350877995
Guangdong-Wind_Offshore_Far,2045.09.17.16,0.6445978495979813
Guangdong-Wind_Offshore_Far,2045.09.17.20,0.6960548629725989
Guangdong-Wind_Offshore_Far,2045.10.27.00,0.6684370084151298
Guangdong-Wind_Offshore_Far,2045.10.27.04,0.7317041285523698
Guangdong-Wind_Offshore_Far,2045.10.27.08,0.7873569699593815
Guangdong-Wind_Offshore_Far,2045.10.27.12,0.7394047193325773
Guangdong-Wind_Offshore_Far,2045.10.27.16,0.7328014968297452
Guangdong-Wind_Offshore_Far,2045.10.27.20,0.7948450758246957
Guangdong-Wind_Offshore_Far,2045.11.02.00,0.4668151233557216
Guangdong-Wind_Offshore_Far,2045.11.02.04,0.5503922179518195
Guangdong-Wind_Offshore_Far,2045.11.02.08,0.7011293038717258
Guangdong-Wind_Offshore_Far,2045.11.02.12,0.7177275553958213
Guangdong-Wind_Offshore_Far,2045.11.02.16,0.6712422850179294
Guangdong-Wind_Offshore_Far,2045.11.02.20,0.6301069097866546
Guangdong-Wind_Offshore_Far,2045.12.03.00,0.8150346265462372
Guangdong-Wind_Offshore_Far,2045.12.03.04,0.8674625563327619
Guangdong-Wind_Offshore_Far,2045.12.03.08,0.8699268232890492
Guangdong-Wind_Offshore_Far,2045.12.03.12,0.8389117705944725
Guangdong-Wind_Offshore_Far,2045.12.03.16,0.7680042966638938
Guangdong-Wind_Offshore_Far,2045.12.03.20,0.8020869844457638
Guangdong-Wind_Offshore_Far,2050.01.04.00,0.1506223565737261
Guangdong-Wind_Offshore_Far,2050.01.04.04,0.2189553476247829
Guangdong-Wind_Offshore_Far,2050.01.04.08,0.4582326249015188
Guangdong-Wind_Offshore_Far,2050.01.04.12,0.3831892873359958
Guangdong-Wind_Offshore_Far,2050.01.04.16,0.3211080197745043
Guangdong-Wind_Offshore_Far,2050.01.04.20,0.4311181242900772
Guangdong-Wind_Offshore_Far,2050.02.03.00,0.2916655354010513
Guangdong-Wind_Offshore_Far,2050.02.03.04,0.3506119616267616
Guangdong-Wind_Offshore_Far,2050.02.03.08,0.314018344361678
Guangdong-Wind_Offshore_Far,2050.02.03.12,0.2884049951121862
Guangdong-Wind_Offshore_Far,2050.02.03.16,0.353878858927394
Guangdong-Wind_Offshore_Far,2050.02.03.20,0.4319699470754307
Guangdong-Wind_Offshore_Far,2050.03.16.00,0.3340430391171935
Guangdong-Wind_Offshore_Far,2050.03.16.04,0.5251456857965964
Guangdong-Wind_Offshore_Far,2050.03.16.08,0.6205610570346017
Guangdong-Wind_Offshore_Far,2050.03.16.12,0.4271866350190129
Guangdong-Wind_Offshore_Far,2050.03.16.16,0.3371631372813578
Guangdong-Wind_Offshore_Far,2050.03.16.20,0.3579690319151793
Guangdong-Wind_Offshore_Far,2050.04.29.00,0.3551525905086924
Guangdong-Wind_Offshore_Far,2050.04.29.04,0.3536347977849917
Guangdong-Wind_Offshore_Far,2050.04.29.08,0.4369790202523869
Guangdong-Wind_Offshore_Far,2050.04.29.12,0.3466318076923525
Guangdong-Wind_Offshore_Far,2050.04.29.16,0.1936820804707283
Guangdong-Wind_Offshore_Far,2050.04.29.20,0.1691793147643571
Guangdong-Wind_Offshore_Far,2050.05.17.00,0.0685471541473034
Guangdong-Wind_Offshore_Far,2050.05.17.04,0.0487806750990643
Guangdong-Wind_Offshore_Far,2050.05.17.08,0.0315315918750688
Guangdong-Wind_Offshore_Far,2050.05.17.12,0.0060423854757976
Guangdong-Wind_Offshore_Far,2050.05.17.16,0.0243106390036131
Guangdong-Wind_Offshore_Far,2050.05.17.20,0.0812297243405782
Guangdong-Wind_Offshore_Far,2050.06.12.00,0.1121037569429648
Guangdong-Wind_Offshore_Far,2050.06.12.04,0.0777265482312723
Guangdong-Wind_Offshore_Far,2050.06.12.08,0.0339561041907498
Guangdong-Wind_Offshore_Far,2050.06.12.12,0.067934614905005
Guangdong-Wind_Offshore_Far,2050.06.12.16,0.2040499923851251
Guangdong-Wind_Offshore_Far,2050.06.12.20,0.3885629624994101
Guangdong-Wind_Offshore_Far,2050.07.23.00,0.0908564050086507
Guangdong-Wind_Offshore_Far,2050.07.23.04,0.0968816948316705
Guangdong-Wind_Offshore_Far,2050.07.23.08,0.0066609880485782
Guangdong-Wind_Offshore_Far,2050.07.23.12,0.0
Guangdong-Wind_Offshore_Far,2050.07.23.16,0.0002262347636915
Guangdong-Wind_Offshore_Far,2050.07.23.20,0.0137818592327002
Guangdong-Wind_Offshore_Far,2050.08.20.00,0.122333207195087
Guangdong-Wind_Offshore_Far,2050.08.20.04,0.1359174554880633
Guangdong-Wind_Offshore_Far,2050.08.20.08,0.1503083173784714
Guangdong-Wind_Offshore_Far,2050.08.20.12,0.0715741910437752
Guangdong-Wind_Offshore_Far,2050.08.20.16,0.0356052502562628
Guangdong-Wind_Offshore_Far,2050.08.20.20,0.0804657962712223
Guangdong-Wind_Offshore_Far,2050.09.13.00,0.006397477085534
Guangdong-Wind_Offshore_Far,2050.09.13.04,0.0209894745697975
Guangdong-Wind_Offshore_Far,2050.09.13.08,0.0347531358194989
Guangdong-Wind_Offshore_Far,2050.09.13.12,0.0306905077106399
Guangdong-Wind_Offshore_Far,2050.09.13.16,0.0550588249843531
Guangdong-Wind_Offshore_Far,2050.09.13.20,0.2218401983368489
Guangdong-Wind_Offshore_Far,2050.10.22.00,1.0571409798230187
Guangdong-Wind_Offshore_Far,2050.10.22.04,1.059840321278841
Guangdong-Wind_Offshore_Far,2050.10.22.08,1.1233371325155643
Guangdong-Wind_Offshore_Far,2050.10.22.12,1.1284627680751973
Guangdong-Wind_Offshore_Far,2050.10.22.16,1.0997318993408944
Guangdong-Wind_Offshore_Far,2050.10.22.20,1.1505777741264769
Guangdong-Wind_Offshore_Far,2050.11.29.00,1.090928295127546
Guangdong-Wind_Offshore_Far,2050.11.29.04,1.0849299795507534
Guangdong-Wind_Offshore_Far,2050.11.29.08,1.108139339334154
Guangdong-Wind_Offshore_Far,2050.11.29.12,1.0482379518442588
Guangdong-Wind_Offshore_Far,2050.11.29.16,1.004638222434416
Guangdong-Wind_Offshore_Far,2050.11.29.20,1.027688675646157
Guangdong-Wind_Offshore_Far,2050.12.12.00,0.4719047774786697
Guangdong-Wind_Offshore_Far,2050.12.12.04,0.7304387978981295
Guangdong-Wind_Offshore_Far,2050.12.12.08,0.7494471627905592
Guangdong-Wind_Offshore_Far,2050.12.12.12,0.6213289850182936
Guangdong-Wind_Offshore_Far,2050.12.12.16,0.4545579580672779
Guangdong-Wind_Offshore_Far,2050.12.12.20,0.4414941317952687
Guangdong-Wind_Offshore_Far,2055.01.27.00,0.5540275082878396
Guangdong-Wind_Offshore_Far,2055.01.27.04,0.5332385397422081
Guangdong-Wind_Offshore_Far,2055.01.27.08,0.5424443108378028
Guangdong-Wind_Offshore_Far,2055.01.27.12,0.3172120166643302
Guangdong-Wind_Offshore_Far,2055.01.27.16,0.1799076955519571
Guangdong-Wind_Offshore_Far,2055.01.27.20,0.1804083968379214
Guangdong-Wind_Offshore_Far,2055.02.15.00,0.2266273154785562
Guangdong-Wind_Offshore_Far,2055.02.15.04,0.2648347451871098
Guangdong-Wind_Offshore_Far,2055.02.15.08,0.2833723283441468
Guangdong-Wind_Offshore_Far,2055.02.15.12,0.2398416080276249
Guangdong-Wind_Offshore_Far,2055.02.15.16,0.22577340926954
Guangdong-Wind_Offshore_Far,2055.02.15.20,0.2380481356098767
Guangdong-Wind_Offshore_Far,2055.03.16.00,0.2587072755628951
Guangdong-Wind_Offshore_Far,2055.03.16.04,0.4067110932923278
Guangdong-Wind_Offshore_Far,2055.03.16.08,0.480607710940889
Guangdong-Wind_Offshore_Far,2055.03.16.12,0.3308444648172323
Guangdong-Wind_Offshore_Far,2055.03.16.16,0.2611237069834479
Guangdong-Wind_Offshore_Far,2055.03.16.20,0.277237308184628
Guangdong-Wind_Offshore_Far,2055.04.06.00,0.7320234250350492
Guangdong-Wind_Offshore_Far,2055.04.06.04,0.7210512522437125
Guangdong-Wind_Offshore_Far,2055.04.06.08,0.6146652968878809
Guangdong-Wind_Offshore_Far,2055.04.06.12,0.4283084290833691
Guangdong-Wind_Offshore_Far,2055.04.06.16,0.5274788588786151
Guangdong-Wind_Offshore_Far,2055.04.06.20,0.6122105854137352
Guangdong-Wind_Offshore_Far,2055.05.13.00,0.0299852003722139
Guangdong-Wind_Offshore_Far,2055.05.13.04,0.0630572881379811
Guangdong-Wind_Offshore_Far,2055.05.13.08,0.13541801810386
Guangdong-Wind_Offshore_Far,2055.05.13.12,0.2026532928880013
Guangdong-Wind_Offshore_Far,2055.05.13.16,0.2511127426906309
Guangdong-Wind_Offshore_Far,2055.05.13.20,0.2951464959059462
Guangdong-Wind_Offshore_Far,2055.06.09.00,0.4055081876142499
Guangdong-Wind_Offshore_Far,2055.06.09.04,0.3500837383107611
Guangdong-Wind_Offshore_Far,2055.06.09.08,0.2506669311284268
Guangdong-Wind_Offshore_Far,2055.06.09.12,0.1032605605883802
Guangdong-Wind_Offshore_Far,2055.06.09.16,0.1209477767331972
Guangdong-Wind_Offshore_Far,2055.06.09.20,0.1444173087199962
Guangdong-Wind_Offshore_Far,2055.07.15.00,0.2707202393438541
Guangdong-Wind_Offshore_Far,2055.07.15.04,0.3457194766385786
Guangdong-Wind_Offshore_Far,2055.07.15.08,0.2989781950417009
Guangdong-Wind_Offshore_Far,2055.07.15.12,0.3120066798980829
Guangdong-Wind_Offshore_Far,2055.07.15.16,0.2798738320155093
Guangdong-Wind_Offshore_Far,2055.07.15.20,0.2588795637559315
Guangdong-Wind_Offshore_Far,2055.08.24.00,0.3788125809889792
Guangdong-Wind_Offshore_Far,2055.08.24.04,0.3468181884096005
Guangdong-Wind_Offshore_Far,2055.08.24.08,0.2813740836608731
Guangdong-Wind_Offshore_Far,2055.08.24.12,0.2601001906545219
Guangdong-Wind_Offshore_Far,2055.08.24.16,0.3259308174600337
Guangdong-Wind_Offshore_Far,2055.08.24.20,0.37004651796409
Guangdong-Wind_Offshore_Far,2055.09.26.00,0.2933778790339331
Guangdong-Wind_Offshore_Far,2055.09.26.04,0.2980517409308045
Guangdong-Wind_Offshore_Far,2055.09.26.08,0.3044541622663302
Guangdong-Wind_Offshore_Far,2055.09.26.12,0.1934764345943773
Guangdong-Wind_Offshore_Far,2055.09.26.16,0.2441372941788871
Guangdong-Wind_Offshore_Far,2055.09.26.20,0.3958916438875062
Guangdong-Wind_Offshore_Far,2055.10.07.00,0.8665729817556986
Guangdong-Wind_Offshore_Far,2055.10.07.04,0.8575074048966281
Guangdong-Wind_Offshore_Far,2055.10.07.08,0.8616451908338776
Guangdong-Wind_Offshore_Far,2055.10.07.12,0.8464123070255757
Guangdong-Wind_Offshore_Far,2055.10.07.16,0.8294830755883076
Guangdong-Wind_Offshore_Far,2055.10.07.20,0.8289212177146783
Guangdong-Wind_Offshore_Far,2055.11.16.00,0.4727829726826385
Guangdong-Wind_Offshore_Far,2055.11.16.04,0.5581745009662479
Guangdong-Wind_Offshore_Far,2055.11.16.08,0.5636900466892769
Guangdong-Wind_Offshore_Far,2055.11.16.12,0.4405221235710059
Guangdong-Wind_Offshore_Far,2055.11.16.16,0.3388020463368249
Guangdong-Wind_Offshore_Far,2055.11.16.20,0.3564116899847676
Guangdong-Wind_Offshore_Far,2055.12.24.00,0.4052241945557926
Guangdong-Wind_Offshore_Far,2055.12.24.04,0.4927747871197628
Guangdong-Wind_Offshore_Far,2055.12.24.08,0.5209091520949939
Guangdong-Wind_Offshore_Far,2055.12.24.12,0.42045009629436
Guangdong-Wind_Offshore_Far,2055.12.24.16,0.3903028680205911
Guangdong-Wind_Offshore_Far,2055.12.24.20,0.3896147944555969
Guangdong-Wind_Offshore_Far,2060.01.08.00,0.0103195757698831
Guangdong-Wind_Offshore_Far,2060.01.08.04,0.2090527617499219
Guangdong-Wind_Offshore_Far,2060.01.08.08,0.6128832334116625
Guangdong-Wind_Offshore_Far,2060.01.08.12,0.6791491961915244
Guangdong-Wind_Offshore_Far,2060.01.08.16,0.7089990323018313
Guangdong-Wind_Offshore_Far,2060.01.08.20,0.717369609519733
Guangdong-Wind_Offshore_Far,2060.02.09.00,0.7480757422614353
Guangdong-Wind_Offshore_Far,2060.02.09.04,0.8236246024630376
Guangdong-Wind_Offshore_Far,2060.02.09.08,0.7924460063935342
Guangdong-Wind_Offshore_Far,2060.02.09.12,0.7328335853038279
Guangdong-Wind_Offshore_Far,2060.02.09.16,0.6259865111068
Guangdong-Wind_Offshore_Far,2060.02.09.20,0.6188702845056838
Guangdong-Wind_Offshore_Far,2060.03.06.00,0.6153424781866762
Guangdong-Wind_Offshore_Far,2060.03.06.04,0.5780868870779431
Guangdong-Wind_Offshore_Far,2060.03.06.08,0.4890696558354749
Guangdong-Wind_Offshore_Far,2060.03.06.12,0.2236342583870266
Guangdong-Wind_Offshore_Far,2060.03.06.16,0.1409171720656005
Guangdong-Wind_Offshore_Far,2060.03.06.20,0.1519880128506174
Guangdong-Wind_Offshore_Far,2060.04.18.00,0.0206716193866668
Guangdong-Wind_Offshore_Far,2060.04.18.04,0.0101213094182085
Guangdong-Wind_Offshore_Far,2060.04.18.08,0.0065198047297926
Guangdong-Wind_Offshore_Far,2060.04.18.12,0.0067829778634914
Guangdong-Wind_Offshore_Far,2060.04.18.16,0.0101688680449376
Guangdong-Wind_Offshore_Far,2060.04.18.20,0.0323079358627196
Guangdong-Wind_Offshore_Far,2060.05.12.00,0.0062791286526665
Guangdong-Wind_Offshore_Far,2060.05.12.04,0.0377445997243769
Guangdong-Wind_Offshore_Far,2060.05.12.08,0.0169256340100597
Guangdong-Wind_Offshore_Far,2060.05.12.12,0.0221300216292179
Guangdong-Wind_Offshore_Far,2060.05.12.16,0.0189234940993659
Guangdong-Wind_Offshore_Far,2060.05.12.20,0.0441666944868281
Guangdong-Wind_Offshore_Far,2060.06.14.00,0.8336302781429198
Guangdong-Wind_Offshore_Far,2060.06.14.04,0.8615447719652044
Guangdong-Wind_Offshore_Far,2060.06.14.08,0.6603537824314017
Guangdong-Wind_Offshore_Far,2060.06.14.12,0.3642944927692972
Guangdong-Wind_Offshore_Far,2060.06.14.16,0.4594232970114192
Guangdong-Wind_Offshore_Far,2060.06.14.20,0.5990009963666943
Guangdong-Wind_Offshore_Far,2060.07.24.00,0.0554084724148921
Guangdong-Wind_Offshore_Far,2060.07.24.04,0.0297254929418628
Guangdong-Wind_Offshore_Far,2060.07.24.08,0.0063480095141187
Guangdong-Wind_Offshore_Far,2060.07.24.12,0.0107999143760014
Guangdong-Wind_Offshore_Far,2060.07.24.16,0.0044156369922376
Guangdong-Wind_Offshore_Far,2060.07.24.20,0.0306198034323023
Guangdong-Wind_Offshore_Far,2060.08.25.00,0.5911941164882039
Guangdong-Wind_Offshore_Far,2060.08.25.04,0.6296124424834739
Guangdong-Wind_Offshore_Far,2060.08.25.08,0.4654288084845447
Guangdong-Wind_Offshore_Far,2060.08.25.12,0.4994819808791536
Guangdong-Wind_Offshore_Far,2060.08.25.16,0.4771801177582511
Guangdong-Wind_Offshore_Far,2060.08.25.20,0.5767801729653315
Guangdong-Wind_Offshore_Far,2060.09.12.00,0.0956053656477151
Guangdong-Wind_Offshore_Far,2060.09.12.04,0.0627905671164041
Guangdong-Wind_Offshore_Far,2060.09.12.08,0.0007312269640063
Guangdong-Wind_Offshore_Far,2060.09.12.12,0.0
Guangdong-Wind_Offshore_Far,2060.09.12.16,0.0010351406917067
Guangdong-Wind_Offshore_Far,2060.09.12.20,0.0034179818372248
Guangdong-Wind_Offshore_Far,2060.10.25.00,0.9132313183869576
Guangdong-Wind_Offshore_Far,2060.10.25.04,0.8597120969077626
Guangdong-Wind_Offshore_Far,2060.10.25.08,0.8578772327121726
Guangdong-Wind_Offshore_Far,2060.10.25.12,0.800722128946465
Guangdong-Wind_Offshore_Far,2060.10.25.16,0.8086653396418021
Guangdong-Wind_Offshore_Far,2060.10.25.20,0.8252930227153077
Guangdong-Wind_Offshore_Far,2060.11.19.00,0.1501648988680671
Guangdong-Wind_Offshore_Far,2060.11.19.04,0.0729083577737956
Guangdong-Wind_Offshore_Far,2060.11.19.08,0.1014552865432015
Guangdong-Wind_Offshore_Far,2060.11.19.12,0.099330630272969
Guangdong-Wind_Offshore_Far,2060.11.19.16,0.101018181430242
Guangdong-Wind_Offshore_Far,2060.11.19.20,0.0903297770705836
Guangdong-Wind_Offshore_Far,2060.12.09.00,0.8346998810991307
Guangdong-Wind_Offshore_Far,2060.12.09.04,0.8259109148246714
Guangdong-Wind_Offshore_Far,2060.12.09.08,0.8871491452409344
Guangdong-Wind_Offshore_Far,2060.12.09.12,0.8623841464609401
Guangdong-Wind_Offshore_Far,2060.12.09.16,0.8216928645786316
Guangdong-Wind_Offshore_Far,2060.12.09.20,0.8076207667982406
Guangdong-Wind_Offshore_Near,2025.01.22.00,0.1881173539681376
Guangdong-Wind_Offshore_Near,2025.01.22.04,0.261200052418939
Guangdong-Wind_Offshore_Near,2025.01.22.08,0.1954119366659265
Guangdong-Wind_Offshore_Near,2025.01.22.12,0.0791485389396028
Guangdong-Wind_Offshore_Near,2025.01.22.16,0.0837449260810598
Guangdong-Wind_Offshore_Near,2025.01.22.20,0.153440939233986
Guangdong-Wind_Offshore_Near,2025.02.08.00,0.6195966422844992
Guangdong-Wind_Offshore_Near,2025.02.08.04,0.8714755059800405
Guangdong-Wind_Offshore_Near,2025.02.08.08,0.8498493344890794
Guangdong-Wind_Offshore_Near,2025.02.08.12,0.6766308630914105
Guangdong-Wind_Offshore_Near,2025.02.08.16,0.5625783973208189
Guangdong-Wind_Offshore_Near,2025.02.08.20,0.5858170626696568
Guangdong-Wind_Offshore_Near,2025.03.21.00,0.2752647762554893
Guangdong-Wind_Offshore_Near,2025.03.21.04,0.1713569609986527
Guangdong-Wind_Offshore_Near,2025.03.21.08,0.1923324812729912
Guangdong-Wind_Offshore_Near,2025.03.21.12,0.1382265062644167
Guangdong-Wind_Offshore_Near,2025.03.21.16,0.1815172754100825
Guangdong-Wind_Offshore_Near,2025.03.21.20,0.21604039625001
Guangdong-Wind_Offshore_Near,2025.04.11.00,0.1604996298632383
Guangdong-Wind_Offshore_Near,2025.04.11.04,0.1331652807507157
Guangdong-Wind_Offshore_Near,2025.04.11.08,0.032580587880855
Guangdong-Wind_Offshore_Near,2025.04.11.12,0.0317153176064075
Guangdong-Wind_Offshore_Near,2025.04.11.16,0.0199121780371058
Guangdong-Wind_Offshore_Near,2025.04.11.20,0.0595093925353282
Guangdong-Wind_Offshore_Near,2025.05.22.00,0.4313641165141854
Guangdong-Wind_Offshore_Near,2025.05.22.04,0.4658040744973749
Guangdong-Wind_Offshore_Near,2025.05.22.08,0.4730514951287011
Guangdong-Wind_Offshore_Near,2025.05.22.12,0.5260015605023958
Guangdong-Wind_Offshore_Near,2025.05.22.16,0.3108497619494402
Guangdong-Wind_Offshore_Near,2025.05.22.20,0.0987257410079569
Guangdong-Wind_Offshore_Near,2025.06.16.00,0.4846128008062514
Guangdong-Wind_Offshore_Near,2025.06.16.04,0.4043911548008936
Guangdong-Wind_Offshore_Near,2025.06.16.08,0.33108940599988
Guangdong-Wind_Offshore_Near,2025.06.16.12,0.3611153503250556
Guangdong-Wind_Offshore_Near,2025.06.16.16,0.3433996646497726
Guangdong-Wind_Offshore_Near,2025.06.16.20,0.3226668990324853
