hydro_project,timeseries,hydro_avg_flow_per_mw,hydro_min_flow_per_mw
Jiangxi-Hydro_NonPumped,2060.01.08,0.176483,0.088242
Jiangxi-Hydro_NonPumped,2060.02.09,0.258475,0.129237
Jiangxi-Hydro_NonPumped,2060.03.06,0.463983,0.231992
Jiangxi-Hydro_NonPumped,2060.04.18,0.762712,0.381356
Jiangxi-Hydro_NonPumped,2060.05.12,0.900424,0.450212
Jiangxi-Hydro_NonPumped,2060.06.14,0.948,0.474
Jiangxi-Hydro_NonPumped,2060.07.24,0.552966,0.276483
Jiangxi-Hydro_NonPumped,2060.08.25,0.375,0.1875
Jiangxi-Hydro_NonPumped,2060.09.12,0.32839,0.164195
Jiangxi-Hydro_NonPumped,2060.10.25,0.237288,0.118644
Jiangxi-Hydro_NonPumped,2060.11.19,0.208475,0.104237
Jiangxi-Hydro_NonPumped,2060.12.09,0.167585,0.083792
Jiangxi-Hydro_Pumped,2025.01.22,0.176483,0.088242
Jiangxi-Hydro_Pumped,2025.02.08,0.258475,0.129237
Jiangxi-Hydro_Pumped,2025.03.21,0.463983,0.231992
Jiangxi-Hydro_Pumped,2025.04.11,0.762712,0.381356
Jiangxi-Hydro_Pumped,2025.05.22,0.900424,0.450212
Jiangxi-Hydro_Pumped,2025.06.16,0.948,0.474
Jiangxi-Hydro_Pumped,2025.07.22,0.552966,0.276483
Jiangxi-Hydro_Pumped,2025.08.19,0.375,0.1875
Jiangxi-Hydro_Pumped,2025.09.20,0.32839,0.164195
Jiangxi-Hydro_Pumped,2025.10.26,0.237288,0.118644
Jiangxi-Hydro_Pumped,2025.11.19,0.208475,0.104237
Jiangxi-Hydro_Pumped,2025.12.16,0.167585,0.083792
Jiangxi-Hydro_Pumped,2030.01.28,0.176483,0.088242
Jiangxi-Hydro_Pumped,2030.02.14,0.258475,0.129237
Jiangxi-Hydro_Pumped,2030.03.24,0.463983,0.231992
Jiangxi-Hydro_Pumped,2030.04.15,0.762712,0.381356
Jiangxi-Hydro_Pumped,2030.05.06,0.900424,0.450212
Jiangxi-Hydro_Pumped,2030.06.19,0.948,0.474
Jiangxi-Hydro_Pumped,2030.07.01,0.552966,0.276483
Jiangxi-Hydro_Pumped,2030.08.23,0.375,0.1875
Jiangxi-Hydro_Pumped,2030.09.07,0.32839,0.164195
Jiangxi-Hydro_Pumped,2030.10.31,0.237288,0.118644
Jiangxi-Hydro_Pumped,2030.11.12,0.208475,0.104237
Jiangxi-Hydro_Pumped,2030.12.08,0.167585,0.083792
Jiangxi-Hydro_Pumped,2035.01.26,0.176483,0.088242
Jiangxi-Hydro_Pumped,2035.02.24,0.258475,0.129237
Jiangxi-Hydro_Pumped,2035.03.29,0.463983,0.231992
Jiangxi-Hydro_Pumped,2035.04.12,0.762712,0.381356
Jiangxi-Hydro_Pumped,2035.05.28,0.900424,0.450212
Jiangxi-Hydro_Pumped,2035.06.28,0.948,0.474
Jiangxi-Hydro_Pumped,2035.07.12,0.552966,0.276483
Jiangxi-Hydro_Pumped,2035.08.10,0.375,0.1875
Jiangxi-Hydro_Pumped,2035.09.29,0.32839,0.164195
Jiangxi-Hydro_Pumped,2035.10.20,0.237288,0.118644
Jiangxi-Hydro_Pumped,2035.11.14,0.208475,0.104237
Jiangxi-Hydro_Pumped,2035.12.25,0.167585,0.083792
Jiangxi-Hydro_Pumped,2040.01.02,0.176483,0.088242
Jiangxi-Hydro_Pumped,2040.02.07,0.258475,0.129237
Jiangxi-Hydro_Pumped,2040.03.07,0.463983,0.231992
Jiangxi-Hydro_Pumped,2040.04.19,0.762712,0.381356
Jiangxi-Hydro_Pumped,2040.05.19,0.900424,0.450212
Jiangxi-Hydro_Pumped,2040.06.26,0.948,0.474
Jiangxi-Hydro_Pumped,2040.07.24,0.552966,0.276483
Jiangxi-Hydro_Pumped,2040.08.26,0.375,0.1875
Jiangxi-Hydro_Pumped,2040.09.10,0.32839,0.164195
Jiangxi-Hydro_Pumped,2040.10.13,0.237288,0.118644
Jiangxi-Hydro_Pumped,2040.11.11,0.208475,0.104237
Jiangxi-Hydro_Pumped,2040.12.19,0.167585,0.083792
Jiangxi-Hydro_Pumped,2045.01.23,0.176483,0.088242
Jiangxi-Hydro_Pumped,2045.02.05,0.258475,0.129237
Jiangxi-Hydro_Pumped,2045.03.19,0.463983,0.231992
Jiangxi-Hydro_Pumped,2045.04.22,0.762712,0.381356
Jiangxi-Hydro_Pumped,2045.05.29,0.900424,0.450212
Jiangxi-Hydro_Pumped,2045.06.25,0.948,0.474
Jiangxi-Hydro_Pumped,2045.07.07,0.552966,0.276483
Jiangxi-Hydro_Pumped,2045.08.14,0.375,0.1875
Jiangxi-Hydro_Pumped,2045.09.17,0.32839,0.164195
Jiangxi-Hydro_Pumped,2045.10.27,0.237288,0.118644
Jiangxi-Hydro_Pumped,2045.11.02,0.208475,0.104237
Jiangxi-Hydro_Pumped,2045.12.03,0.167585,0.083792
Jiangxi-Hydro_Pumped,2050.01.04,0.176483,0.088242
Jiangxi-Hydro_Pumped,2050.02.03,0.258475,0.129237
Jiangxi-Hydro_Pumped,2050.03.16,0.463983,0.231992
Jiangxi-Hydro_Pumped,2050.04.29,0.762712,0.381356
Jiangxi-Hydro_Pumped,2050.05.17,0.900424,0.450212
Jiangxi-Hydro_Pumped,2050.06.12,0.948,0.474
Jiangxi-Hydro_Pumped,2050.07.23,0.552966,0.276483
Jiangxi-Hydro_Pumped,2050.08.20,0.375,0.1875
Jiangxi-Hydro_Pumped,2050.09.13,0.32839,0.164195
Jiangxi-Hydro_Pumped,2050.10.22,0.237288,0.118644
Jiangxi-Hydro_Pumped,2050.11.29,0.208475,0.104237
Jiangxi-Hydro_Pumped,2050.12.12,0.167585,0.083792
Jiangxi-Hydro_Pumped,2055.01.27,0.176483,0.088242
Jiangxi-Hydro_Pumped,2055.02.15,0.258475,0.129237
Jiangxi-Hydro_Pumped,2055.03.16,0.463983,0.231992
Jiangxi-Hydro_Pumped,2055.04.06,0.762712,0.381356
Jiangxi-Hydro_Pumped,2055.05.13,0.900424,0.450212
Jiangxi-Hydro_Pumped,2055.06.09,0.948,0.474
Jiangxi-Hydro_Pumped,2055.07.15,0.552966,0.276483
Jiangxi-Hydro_Pumped,2055.08.24,0.375,0.1875
Jiangxi-Hydro_Pumped,2055.09.26,0.32839,0.164195
Jiangxi-Hydro_Pumped,2055.10.07,0.237288,0.118644
Jiangxi-Hydro_Pumped,2055.11.16,0.208475,0.104237
Jiangxi-Hydro_Pumped,2055.12.24,0.167585,0.083792
Jiangxi-Hydro_Pumped,2060.01.08,0.176483,0.088242
Jiangxi-Hydro_Pumped,2060.02.09,0.258475,0.129237
Jiangxi-Hydro_Pumped,2060.03.06,0.463983,0.231992
Jiangxi-Hydro_Pumped,2060.04.18,0.762712,0.381356
Jiangxi-Hydro_Pumped,2060.05.12,0.900424,0.450212
Jiangxi-Hydro_Pumped,2060.06.14,0.948,0.474
Jiangxi-Hydro_Pumped,2060.07.24,0.552966,0.276483
Jiangxi-Hydro_Pumped,2060.08.25,0.375,0.1875
Jiangxi-Hydro_Pumped,2060.09.12,0.32839,0.164195
Jiangxi-Hydro_Pumped,2060.10.25,0.237288,0.118644
Jiangxi-Hydro_Pumped,2060.11.19,0.208475,0.104237
Jiangxi-Hydro_Pumped,2060.12.09,0.167585,0.083792
Jilin-Hydro_NonPumped,2025.01.22,0.125824,0.062912
Jilin-Hydro_NonPumped,2025.02.08,0.109548,0.054774
Jilin-Hydro_NonPumped,2025.03.21,0.124281,0.06214
Jilin-Hydro_NonPumped,2025.04.11,0.286446,0.143223
Jilin-Hydro_NonPumped,2025.05.22,0.360004,0.180002
Jilin-Hydro_NonPumped,2025.06.16,0.390803,0.195401
Jilin-Hydro_NonPumped,2025.07.22,0.572295,0.286148
Jilin-Hydro_NonPumped,2025.08.19,0.948,0.474
Jilin-Hydro_NonPumped,2025.09.20,0.904623,0.452312
Jilin-Hydro_NonPumped,2025.10.26,0.603059,0.301529
Jilin-Hydro_NonPumped,2025.11.19,0.320015,0.160008
Jilin-Hydro_NonPumped,2025.12.16,0.1689,0.08445
Jilin-Hydro_NonPumped,2030.01.28,0.125824,0.062912
Jilin-Hydro_NonPumped,2030.02.14,0.109548,0.054774
Jilin-Hydro_NonPumped,2030.03.24,0.124281,0.06214
Jilin-Hydro_NonPumped,2030.04.15,0.286446,0.143223
Jilin-Hydro_NonPumped,2030.05.06,0.360004,0.180002
Jilin-Hydro_NonPumped,2030.06.19,0.390803,0.195401
Jilin-Hydro_NonPumped,2030.07.01,0.572295,0.286148
Jilin-Hydro_NonPumped,2030.08.23,0.948,0.474
Jilin-Hydro_NonPumped,2030.09.07,0.904623,0.452312
Jilin-Hydro_NonPumped,2030.10.31,0.603059,0.301529
Jilin-Hydro_NonPumped,2030.11.12,0.320015,0.160008
Jilin-Hydro_NonPumped,2030.12.08,0.1689,0.08445
Jilin-Hydro_NonPumped,2035.01.26,0.125824,0.062912
Jilin-Hydro_NonPumped,2035.02.24,0.109548,0.054774
Jilin-Hydro_NonPumped,2035.03.29,0.124281,0.06214
Jilin-Hydro_NonPumped,2035.04.12,0.286446,0.143223
Jilin-Hydro_NonPumped,2035.05.28,0.360004,0.180002
Jilin-Hydro_NonPumped,2035.06.28,0.390803,0.195401
Jilin-Hydro_NonPumped,2035.07.12,0.572295,0.286148
Jilin-Hydro_NonPumped,2035.08.10,0.948,0.474
Jilin-Hydro_NonPumped,2035.09.29,0.904623,0.452312
Jilin-Hydro_NonPumped,2035.10.20,0.603059,0.301529
Jilin-Hydro_NonPumped,2035.11.14,0.320015,0.160008
Jilin-Hydro_NonPumped,2035.12.25,0.1689,0.08445
Jilin-Hydro_NonPumped,2040.01.02,0.125824,0.062912
Jilin-Hydro_NonPumped,2040.02.07,0.109548,0.054774
Jilin-Hydro_NonPumped,2040.03.07,0.124281,0.06214
Jilin-Hydro_NonPumped,2040.04.19,0.286446,0.143223
Jilin-Hydro_NonPumped,2040.05.19,0.360004,0.180002
Jilin-Hydro_NonPumped,2040.06.26,0.390803,0.195401
Jilin-Hydro_NonPumped,2040.07.24,0.572295,0.286148
Jilin-Hydro_NonPumped,2040.08.26,0.948,0.474
Jilin-Hydro_NonPumped,2040.09.10,0.904623,0.452312
Jilin-Hydro_NonPumped,2040.10.13,0.603059,0.301529
Jilin-Hydro_NonPumped,2040.11.11,0.320015,0.160008
Jilin-Hydro_NonPumped,2040.12.19,0.1689,0.08445
Jilin-Hydro_NonPumped,2045.01.23,0.125824,0.062912
Jilin-Hydro_NonPumped,2045.02.05,0.109548,0.054774
Jilin-Hydro_NonPumped,2045.03.19,0.124281,0.06214
Jilin-Hydro_NonPumped,2045.04.22,0.286446,0.143223
Jilin-Hydro_NonPumped,2045.05.29,0.360004,0.180002
Jilin-Hydro_NonPumped,2045.06.25,0.390803,0.195401
Jilin-Hydro_NonPumped,2045.07.07,0.572295,0.286148
Jilin-Hydro_NonPumped,2045.08.14,0.948,0.474
Jilin-Hydro_NonPumped,2045.09.17,0.904623,0.452312
Jilin-Hydro_NonPumped,2045.10.27,0.603059,0.301529
Jilin-Hydro_NonPumped,2045.11.02,0.320015,0.160008
Jilin-Hydro_NonPumped,2045.12.03,0.1689,0.08445
Jilin-Hydro_NonPumped,2050.01.04,0.125824,0.062912
Jilin-Hydro_NonPumped,2050.02.03,0.109548,0.054774
Jilin-Hydro_NonPumped,2050.03.16,0.124281,0.06214
Jilin-Hydro_NonPumped,2050.04.29,0.286446,0.143223
Jilin-Hydro_NonPumped,2050.05.17,0.360004,0.180002
Jilin-Hydro_NonPumped,2050.06.12,0.390803,0.195401
Jilin-Hydro_NonPumped,2050.07.23,0.572295,0.286148
Jilin-Hydro_NonPumped,2050.08.20,0.948,0.474
Jilin-Hydro_NonPumped,2050.09.13,0.904623,0.452312
Jilin-Hydro_NonPumped,2050.10.22,0.603059,0.301529
Jilin-Hydro_NonPumped,2050.11.29,0.320015,0.160008
Jilin-Hydro_NonPumped,2050.12.12,0.1689,0.08445
Jilin-Hydro_NonPumped,2055.01.27,0.125824,0.062912
Jilin-Hydro_NonPumped,2055.02.15,0.109548,0.054774
Jilin-Hydro_NonPumped,2055.03.16,0.124281,0.06214
Jilin-Hydro_NonPumped,2055.04.06,0.286446,0.143223
Jilin-Hydro_NonPumped,2055.05.13,0.360004,0.180002
Jilin-Hydro_NonPumped,2055.06.09,0.390803,0.195401
Jilin-Hydro_NonPumped,2055.07.15,0.572295,0.286148
Jilin-Hydro_NonPumped,2055.08.24,0.948,0.474
Jilin-Hydro_NonPumped,2055.09.26,0.904623,0.452312
Jilin-Hydro_NonPumped,2055.10.07,0.603059,0.301529
Jilin-Hydro_NonPumped,2055.11.16,0.320015,0.160008
Jilin-Hydro_NonPumped,2055.12.24,0.1689,0.08445
Jilin-Hydro_NonPumped,2060.01.08,0.125824,0.062912
Jilin-Hydro_NonPumped,2060.02.09,0.109548,0.054774
Jilin-Hydro_NonPumped,2060.03.06,0.124281,0.06214
Jilin-Hydro_NonPumped,2060.04.18,0.286446,0.143223
Jilin-Hydro_NonPumped,2060.05.12,0.360004,0.180002
Jilin-Hydro_NonPumped,2060.06.14,0.390803,0.195401
Jilin-Hydro_NonPumped,2060.07.24,0.572295,0.286148
Jilin-Hydro_NonPumped,2060.08.25,0.948,0.474
Jilin-Hydro_NonPumped,2060.09.12,0.904623,0.452312
Jilin-Hydro_NonPumped,2060.10.25,0.603059,0.301529
Jilin-Hydro_NonPumped,2060.11.19,0.320015,0.160008
Jilin-Hydro_NonPumped,2060.12.09,0.1689,0.08445
Jilin-Hydro_Pumped,2025.01.22,0.125824,0.062912
Jilin-Hydro_Pumped,2025.02.08,0.109548,0.054774
Jilin-Hydro_Pumped,2025.03.21,0.124281,0.06214
Jilin-Hydro_Pumped,2025.04.11,0.286446,0.143223
Jilin-Hydro_Pumped,2025.05.22,0.360004,0.180002
Jilin-Hydro_Pumped,2025.06.16,0.390803,0.195401
Jilin-Hydro_Pumped,2025.07.22,0.572295,0.286148
Jilin-Hydro_Pumped,2025.08.19,0.948,0.474
Jilin-Hydro_Pumped,2025.09.20,0.904623,0.452312
Jilin-Hydro_Pumped,2025.10.26,0.603059,0.301529
Jilin-Hydro_Pumped,2025.11.19,0.320015,0.160008
Jilin-Hydro_Pumped,2025.12.16,0.1689,0.08445
Jilin-Hydro_Pumped,2030.01.28,0.125824,0.062912
Jilin-Hydro_Pumped,2030.02.14,0.109548,0.054774
Jilin-Hydro_Pumped,2030.03.24,0.124281,0.06214
Jilin-Hydro_Pumped,2030.04.15,0.286446,0.143223
Jilin-Hydro_Pumped,2030.05.06,0.360004,0.180002
Jilin-Hydro_Pumped,2030.06.19,0.390803,0.195401
Jilin-Hydro_Pumped,2030.07.01,0.572295,0.286148
Jilin-Hydro_Pumped,2030.08.23,0.948,0.474
Jilin-Hydro_Pumped,2030.09.07,0.904623,0.452312
Jilin-Hydro_Pumped,2030.10.31,0.603059,0.301529
Jilin-Hydro_Pumped,2030.11.12,0.320015,0.160008
Jilin-Hydro_Pumped,2030.12.08,0.1689,0.08445
Jilin-Hydro_Pumped,2035.01.26,0.125824,0.062912
Jilin-Hydro_Pumped,2035.02.24,0.109548,0.054774
Jilin-Hydro_Pumped,2035.03.29,0.124281,0.06214
Jilin-Hydro_Pumped,2035.04.12,0.286446,0.143223
Jilin-Hydro_Pumped,2035.05.28,0.360004,0.180002
Jilin-Hydro_Pumped,2035.06.28,0.390803,0.195401
Jilin-Hydro_Pumped,2035.07.12,0.572295,0.286148
Jilin-Hydro_Pumped,2035.08.10,0.948,0.474
Jilin-Hydro_Pumped,2035.09.29,0.904623,0.452312
Jilin-Hydro_Pumped,2035.10.20,0.603059,0.301529
Jilin-Hydro_Pumped,2035.11.14,0.320015,0.160008
Jilin-Hydro_Pumped,2035.12.25,0.1689,0.08445
Jilin-Hydro_Pumped,2040.01.02,0.125824,0.062912
Jilin-Hydro_Pumped,2040.02.07,0.109548,0.054774
Jilin-Hydro_Pumped,2040.03.07,0.124281,0.06214
Jilin-Hydro_Pumped,2040.04.19,0.286446,0.143223
Jilin-Hydro_Pumped,2040.05.19,0.360004,0.180002
Jilin-Hydro_Pumped,2040.06.26,0.390803,0.195401
Jilin-Hydro_Pumped,2040.07.24,0.572295,0.286148
Jilin-Hydro_Pumped,2040.08.26,0.948,0.474
Jilin-Hydro_Pumped,2040.09.10,0.904623,0.452312
Jilin-Hydro_Pumped,2040.10.13,0.603059,0.301529
Jilin-Hydro_Pumped,2040.11.11,0.320015,0.160008
Jilin-Hydro_Pumped,2040.12.19,0.1689,0.08445
Jilin-Hydro_Pumped,2045.01.23,0.125824,0.062912
Jilin-Hydro_Pumped,2045.02.05,0.109548,0.054774
Jilin-Hydro_Pumped,2045.03.19,0.124281,0.06214
Jilin-Hydro_Pumped,2045.04.22,0.286446,0.143223
Jilin-Hydro_Pumped,2045.05.29,0.360004,0.180002
Jilin-Hydro_Pumped,2045.06.25,0.390803,0.195401
Jilin-Hydro_Pumped,2045.07.07,0.572295,0.286148
Jilin-Hydro_Pumped,2045.08.14,0.948,0.474
Jilin-Hydro_Pumped,2045.09.17,0.904623,0.452312
Jilin-Hydro_Pumped,2045.10.27,0.603059,0.301529
Jilin-Hydro_Pumped,2045.11.02,0.320015,0.160008
Jilin-Hydro_Pumped,2045.12.03,0.1689,0.08445
Jilin-Hydro_Pumped,2050.01.04,0.125824,0.062912
Jilin-Hydro_Pumped,2050.02.03,0.109548,0.054774
Jilin-Hydro_Pumped,2050.03.16,0.124281,0.06214
Jilin-Hydro_Pumped,2050.04.29,0.286446,0.143223
Jilin-Hydro_Pumped,2050.05.17,0.360004,0.180002
Jilin-Hydro_Pumped,2050.06.12,0.390803,0.195401
Jilin-Hydro_Pumped,2050.07.23,0.572295,0.286148
Jilin-Hydro_Pumped,2050.08.20,0.948,0.474
Jilin-Hydro_Pumped,2050.09.13,0.904623,0.452312
Jilin-Hydro_Pumped,2050.10.22,0.603059,0.301529
Jilin-Hydro_Pumped,2050.11.29,0.320015,0.160008
Jilin-Hydro_Pumped,2050.12.12,0.1689,0.08445
Jilin-Hydro_Pumped,2055.01.27,0.125824,0.062912
Jilin-Hydro_Pumped,2055.02.15,0.109548,0.054774
Jilin-Hydro_Pumped,2055.03.16,0.124281,0.06214
Jilin-Hydro_Pumped,2055.04.06,0.286446,0.143223
Jilin-Hydro_Pumped,2055.05.13,0.360004,0.180002
Jilin-Hydro_Pumped,2055.06.09,0.390803,0.195401
Jilin-Hydro_Pumped,2055.07.15,0.572295,0.286148
Jilin-Hydro_Pumped,2055.08.24,0.948,0.474
Jilin-Hydro_Pumped,2055.09.26,0.904623,0.452312
Jilin-Hydro_Pumped,2055.10.07,0.603059,0.301529
Jilin-Hydro_Pumped,2055.11.16,0.320015,0.160008
Jilin-Hydro_Pumped,2055.12.24,0.1689,0.08445
Jilin-Hydro_Pumped,2060.01.08,0.125824,0.062912
Jilin-Hydro_Pumped,2060.02.09,0.109548,0.054774
Jilin-Hydro_Pumped,2060.03.06,0.124281,0.06214
Jilin-Hydro_Pumped,2060.04.18,0.286446,0.143223
Jilin-Hydro_Pumped,2060.05.12,0.360004,0.180002
Jilin-Hydro_Pumped,2060.06.14,0.390803,0.195401
Jilin-Hydro_Pumped,2060.07.24,0.572295,0.286148
Jilin-Hydro_Pumped,2060.08.25,0.948,0.474
Jilin-Hydro_Pumped,2060.09.12,0.904623,0.452312
Jilin-Hydro_Pumped,2060.10.25,0.603059,0.301529
Jilin-Hydro_Pumped,2060.11.19,0.320015,0.160008
Jilin-Hydro_Pumped,2060.12.09,0.1689,0.08445
Liaoning-Hydro_NonPumped,2025.01.22,0.016146,0.008073
Liaoning-Hydro_NonPumped,2025.02.08,0.01345,0.006725
Liaoning-Hydro_NonPumped,2025.03.21,0.065768,0.032884
Liaoning-Hydro_NonPumped,2025.04.11,0.166577,0.083288
Liaoning-Hydro_NonPumped,2025.05.22,0.215633,0.107817
Liaoning-Hydro_NonPumped,2025.06.16,0.263881,0.131941
Liaoning-Hydro_NonPumped,2025.07.22,0.579515,0.289757
Liaoning-Hydro_NonPumped,2025.08.19,0.948,0.474
Liaoning-Hydro_NonPumped,2025.09.20,0.474394,0.237197
Liaoning-Hydro_NonPumped,2025.10.26,0.197844,0.098922
Liaoning-Hydro_NonPumped,2025.11.19,0.103235,0.051617
Liaoning-Hydro_NonPumped,2025.12.16,0.038275,0.019137
Liaoning-Hydro_NonPumped,2030.01.28,0.016146,0.008073
Liaoning-Hydro_NonPumped,2030.02.14,0.01345,0.006725
Liaoning-Hydro_NonPumped,2030.03.24,0.065768,0.032884
Liaoning-Hydro_NonPumped,2030.04.15,0.166577,0.083288
Liaoning-Hydro_NonPumped,2030.05.06,0.215633,0.107817
Liaoning-Hydro_NonPumped,2030.06.19,0.263881,0.131941
Liaoning-Hydro_NonPumped,2030.07.01,0.579515,0.289757
Liaoning-Hydro_NonPumped,2030.08.23,0.948,0.474
Liaoning-Hydro_NonPumped,2030.09.07,0.474394,0.237197
Liaoning-Hydro_NonPumped,2030.10.31,0.197844,0.098922
Liaoning-Hydro_NonPumped,2030.11.12,0.103235,0.051617
Liaoning-Hydro_NonPumped,2030.12.08,0.038275,0.019137
Liaoning-Hydro_NonPumped,2035.01.26,0.016146,0.008073
Liaoning-Hydro_NonPumped,2035.02.24,0.01345,0.006725
Liaoning-Hydro_NonPumped,2035.03.29,0.065768,0.032884
Liaoning-Hydro_NonPumped,2035.04.12,0.166577,0.083288
Liaoning-Hydro_NonPumped,2035.05.28,0.215633,0.107817
Liaoning-Hydro_NonPumped,2035.06.28,0.263881,0.131941
Liaoning-Hydro_NonPumped,2035.07.12,0.579515,0.289757
Liaoning-Hydro_NonPumped,2035.08.10,0.948,0.474
Liaoning-Hydro_NonPumped,2035.09.29,0.474394,0.237197
Liaoning-Hydro_NonPumped,2035.10.20,0.197844,0.098922
Liaoning-Hydro_NonPumped,2035.11.14,0.103235,0.051617
Liaoning-Hydro_NonPumped,2035.12.25,0.038275,0.019137
Liaoning-Hydro_NonPumped,2040.01.02,0.016146,0.008073
Liaoning-Hydro_NonPumped,2040.02.07,0.01345,0.006725
Liaoning-Hydro_NonPumped,2040.03.07,0.065768,0.032884
Liaoning-Hydro_NonPumped,2040.04.19,0.166577,0.083288
Liaoning-Hydro_NonPumped,2040.05.19,0.215633,0.107817
Liaoning-Hydro_NonPumped,2040.06.26,0.263881,0.131941
Liaoning-Hydro_NonPumped,2040.07.24,0.579515,0.289757
Liaoning-Hydro_NonPumped,2040.08.26,0.948,0.474
Liaoning-Hydro_NonPumped,2040.09.10,0.474394,0.237197
Liaoning-Hydro_NonPumped,2040.10.13,0.197844,0.098922
Liaoning-Hydro_NonPumped,2040.11.11,0.103235,0.051617
Liaoning-Hydro_NonPumped,2040.12.19,0.038275,0.019137
Liaoning-Hydro_NonPumped,2045.01.23,0.016146,0.008073
Liaoning-Hydro_NonPumped,2045.02.05,0.01345,0.006725
Liaoning-Hydro_NonPumped,2045.03.19,0.065768,0.032884
Liaoning-Hydro_NonPumped,2045.04.22,0.166577,0.083288
Liaoning-Hydro_NonPumped,2045.05.29,0.215633,0.107817
Liaoning-Hydro_NonPumped,2045.06.25,0.263881,0.131941
Liaoning-Hydro_NonPumped,2045.07.07,0.579515,0.289757
Liaoning-Hydro_NonPumped,2045.08.14,0.948,0.474
Liaoning-Hydro_NonPumped,2045.09.17,0.474394,0.237197
Liaoning-Hydro_NonPumped,2045.10.27,0.197844,0.098922
Liaoning-Hydro_NonPumped,2045.11.02,0.103235,0.051617
Liaoning-Hydro_NonPumped,2045.12.03,0.038275,0.019137
Liaoning-Hydro_NonPumped,2050.01.04,0.016146,0.008073
Liaoning-Hydro_NonPumped,2050.02.03,0.01345,0.006725
Liaoning-Hydro_NonPumped,2050.03.16,0.065768,0.032884
Liaoning-Hydro_NonPumped,2050.04.29,0.166577,0.083288
Liaoning-Hydro_NonPumped,2050.05.17,0.215633,0.107817
Liaoning-Hydro_NonPumped,2050.06.12,0.263881,0.131941
Liaoning-Hydro_NonPumped,2050.07.23,0.579515,0.289757
Liaoning-Hydro_NonPumped,2050.08.20,0.948,0.474
Liaoning-Hydro_NonPumped,2050.09.13,0.474394,0.237197
Liaoning-Hydro_NonPumped,2050.10.22,0.197844,0.098922
Liaoning-Hydro_NonPumped,2050.11.29,0.103235,0.051617
Liaoning-Hydro_NonPumped,2050.12.12,0.038275,0.019137
Liaoning-Hydro_NonPumped,2055.01.27,0.016146,0.008073
Liaoning-Hydro_NonPumped,2055.02.15,0.01345,0.006725
Liaoning-Hydro_NonPumped,2055.03.16,0.065768,0.032884
Liaoning-Hydro_NonPumped,2055.04.06,0.166577,0.083288
Liaoning-Hydro_NonPumped,2055.05.13,0.215633,0.107817
Liaoning-Hydro_NonPumped,2055.06.09,0.263881,0.131941
Liaoning-Hydro_NonPumped,2055.07.15,0.579515,0.289757
Liaoning-Hydro_NonPumped,2055.08.24,0.948,0.474
Liaoning-Hydro_NonPumped,2055.09.26,0.474394,0.237197
Liaoning-Hydro_NonPumped,2055.10.07,0.197844,0.098922
Liaoning-Hydro_NonPumped,2055.11.16,0.103235,0.051617
Liaoning-Hydro_NonPumped,2055.12.24,0.038275,0.019137
Liaoning-Hydro_NonPumped,2060.01.08,0.016146,0.008073
Liaoning-Hydro_NonPumped,2060.02.09,0.01345,0.006725
Liaoning-Hydro_NonPumped,2060.03.06,0.065768,0.032884
Liaoning-Hydro_NonPumped,2060.04.18,0.166577,0.083288
Liaoning-Hydro_NonPumped,2060.05.12,0.215633,0.107817
Liaoning-Hydro_NonPumped,2060.06.14,0.263881,0.131941
Liaoning-Hydro_NonPumped,2060.07.24,0.579515,0.289757
Liaoning-Hydro_NonPumped,2060.08.25,0.948,0.474
Liaoning-Hydro_NonPumped,2060.09.12,0.474394,0.237197
Liaoning-Hydro_NonPumped,2060.10.25,0.197844,0.098922
Liaoning-Hydro_NonPumped,2060.11.19,0.103235,0.051617
Liaoning-Hydro_NonPumped,2060.12.09,0.038275,0.019137
Liaoning-Hydro_Pumped,2025.01.22,0.016146,0.008073
Liaoning-Hydro_Pumped,2025.02.08,0.01345,0.006725
Liaoning-Hydro_Pumped,2025.03.21,0.065768,0.032884
Liaoning-Hydro_Pumped,2025.04.11,0.166577,0.083288
Liaoning-Hydro_Pumped,2025.05.22,0.215633,0.107817
Liaoning-Hydro_Pumped,2025.06.16,0.263881,0.131941
Liaoning-Hydro_Pumped,2025.07.22,0.579515,0.289757
Liaoning-Hydro_Pumped,2025.08.19,0.948,0.474
Liaoning-Hydro_Pumped,2025.09.20,0.474394,0.237197
Liaoning-Hydro_Pumped,2025.10.26,0.197844,0.098922
Liaoning-Hydro_Pumped,2025.11.19,0.103235,0.051617
Liaoning-Hydro_Pumped,2025.12.16,0.038275,0.019137
Liaoning-Hydro_Pumped,2030.01.28,0.016146,0.008073
Liaoning-Hydro_Pumped,2030.02.14,0.01345,0.006725
Liaoning-Hydro_Pumped,2030.03.24,0.065768,0.032884
Liaoning-Hydro_Pumped,2030.04.15,0.166577,0.083288
Liaoning-Hydro_Pumped,2030.05.06,0.215633,0.107817
Liaoning-Hydro_Pumped,2030.06.19,0.263881,0.131941
Liaoning-Hydro_Pumped,2030.07.01,0.579515,0.289757
Liaoning-Hydro_Pumped,2030.08.23,0.948,0.474
Liaoning-Hydro_Pumped,2030.09.07,0.474394,0.237197
Liaoning-Hydro_Pumped,2030.10.31,0.197844,0.098922
Liaoning-Hydro_Pumped,2030.11.12,0.103235,0.051617
Liaoning-Hydro_Pumped,2030.12.08,0.038275,0.019137
Liaoning-Hydro_Pumped,2035.01.26,0.016146,0.008073
